Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat_Type,Previously_Obs
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,89102.0,YBCU,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,5 - 7.5 min,Calling,0.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,AMCR,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,2.5 - 5 min,Visualization,0.0,True,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,0-2.5 min,Visualization,0.0,True,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-05-22,06:52:00,07:02:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Song Sparrow,Melospiza Melodia,179492.0,85643.0,SOSP,False,False,22.6000003814697,61.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,2.5 - 5 min,Visualization,0.0,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,BARS,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,European Starling,Sturnus Vulgaris,179637.0,86204.0,EUST,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Northern Mockingbird,Mimus Polyglottos,178620.0,88394.0,NOMO,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,2.5 - 5 min,Visualization,0.0,False,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,BARS,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,2.5 - 5 min,Visualization,0.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,0-2.5 min,Visualization,0.0,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,BARS,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,7.5 - 10 min,Visualization,0.0,True,Undetermined,Barn Swallow,Hirundo Rustica,178448.0,87409.0,BARS,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,7.5 - 10 min,Visualization,0.0,False,Male,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0188,Grassland,2018,2018-05-23,10:21:00,10:31:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,29.0,52.5999984741211,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0189,Grassland,2018,2018-05-23,10:38:00,10:48:00,Brian Swimelar,1,0-2.5 min,Visualization,0.0,True,Undetermined,European Starling,Sturnus Vulgaris,179637.0,86204.0,EUST,False,False,28.2000007629395,52.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0189,Grassland,2018,2018-05-23,10:38:00,10:48:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,28.2000007629395,52.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0189,Grassland,2018,2018-05-23,10:38:00,10:48:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,28.2000007629395,52.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0189,Grassland,2018,2018-05-23,10:38:00,10:48:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,28.2000007629395,52.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0189,Grassland,2018,2018-05-23,10:38:00,10:48:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,COGR,False,False,28.2000007629395,52.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0189,Grassland,2018,2018-05-23,10:38:00,10:48:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,28.2000007629395,52.4000015258789,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,89102.0,YBCU,False,False,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0181,Grassland,2018,2018-05-23,09:50:00,10:00:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,25.1000003814697,61.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0180,Grassland,2018,2018-05-23,10:06:00,10:16:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,COGR,False,False,28.3999996185303,54.0999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0180,Grassland,2018,2018-05-23,10:06:00,10:16:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,COGR,False,False,28.3999996185303,54.0999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0180,Grassland,2018,2018-05-23,10:06:00,10:16:00,Brian Swimelar,1,7.5 - 10 min,Visualization,0.0,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,COGR,False,False,28.3999996185303,54.0999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0180,Grassland,2018,2018-05-23,10:06:00,10:16:00,Brian Swimelar,1,2.5 - 5 min,Visualization,0.0,True,Undetermined,Turkey Vulture,Cathartes Aura,175265.0,79468.0,TUVU,False,False,28.3999996185303,54.0999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0180,Grassland,2018,2018-05-23,10:06:00,10:16:00,Brian Swimelar,1,0-2.5 min,Calling,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,28.3999996185303,54.0999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0180,Grassland,2018,2018-05-23,10:06:00,10:16:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,28.3999996185303,54.0999984741211,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-05-23,08:50:00,09:00:00,Brian Swimelar,1,5 - 7.5 min,Singing,0.0,False,Male,American Redstart,Setophaga Ruticilla,178979.0,92746.0,AMRE,False,False,24.2999992370605,69.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-05-23,08:50:00,09:00:00,Brian Swimelar,1,2.5 - 5 min,Visualization,0.0,True,Undetermined,Turkey Vulture,Cathartes Aura,175265.0,79468.0,TUVU,False,False,24.2999992370605,69.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-05-23,08:50:00,09:00:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,24.2999992370605,69.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-05-23,08:50:00,09:00:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,24.2999992370605,69.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-05-23,08:50:00,09:00:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,24.2999992370605,69.0999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,Northern Mockingbird,Mimus Polyglottos,178620.0,88394.0,NOMO,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,GRSP,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,2.5 - 5 min,Calling,0.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,AMCR,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,2.5 - 5 min,Calling,0.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,2.5 - 5 min,Visualization,0.0,True,Male,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,7.5 - 10 min,Visualization,0.0,True,Undetermined,Turkey Vulture,Cathartes Aura,175265.0,79468.0,TUVU,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Undetermined,Northern Mockingbird,Mimus Polyglottos,178620.0,88394.0,NOMO,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,5 - 7.5 min,Visualization,0.0,False,Undetermined,Eastern Phoebe,Sayornis Phoebe,178329.0,85813.0,EAPH,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,GRSP,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,0-2.5 min,Visualization,0.0,False,Undetermined,Tree Swallow,Tachycineta Bicolor,178431.0,87391.0,TRES,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0174,Grassland,2018,2018-05-23,09:29:00,09:39:00,Brian Swimelar,1,7.5 - 10 min,Singing,0.0,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,25.2999992370605,64.5,Partly Cloudy,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-05-23,07:50:00,08:00:00,Brian Swimelar,1,2.5 - 5 min,Singing,0.0,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,26.3999996185303,72.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Grassland,False
